18.958,48.697,37.222,18.159,47.638,40.381,11.423,30.59,29.583,11.961,29.913,32.465,12.291,38.576,38.94,11.649,28.697,36.597,12.291,34.652,34.236,12.569,38.454,35.173,11.927,35.104,30.347,11.857,35.625,31.197,9.67,35.034,33.524,12.343,35.746,37.222,12.812,38.784,36.145,12.048,37.934,29.427,22.673,37.725,49.6,56.232,29.704,27.621,50.477,76.66,60.833,82.589,71.861,60.833
19.079,48.819,37.1,18.35,47.795,40.295,11.423,30.555,29.461,12.066,29.791,32.413,12.361,38.489,39.01,11.632,28.715,36.51,12.291,34.618,34.166,12.448,38.385,35.208,11.788,35.173,30.347,11.684,35.729,31.145,9.513,35.034,33.489,12.187,35.833,37.274,12.621,38.888,36.163,11.944,37.951,29.34,22.708,37.552,49.67,56.319,29.704,27.656,50.434,76.66,60.833,82.575,71.861,60.833
18.593,48.559,37.204,18.211,47.482,40.381,11.475,30.555,29.6,12.048,29.861,32.517,12.239,38.628,38.94,11.579,28.75,36.51,12.187,34.704,34.27,12.465,38.385,35.295,11.788,35.121,30.347,11.51,35.729,31.128,9.6,35,33.541,12.187,35.85,37.187,12.586,38.802,36.128,11.961,37.934,29.409,22.916,37.43,49.756,56.232,29.739,27.691,50.434,76.66,60.833,82.575,71.861,60.833
18.975,48.836,36.666,18.35,47.777,40.034,11.527,30.468,29.531,12.17,29.722,32.534,12.326,38.559,39.097,11.51,28.802,36.423,12.17,34.6,34.184,12.517,38.298,35.399,11.736,35.173,30.243,11.493,35.711,31.076,9.583,35.017,33.506,12.17,35.937,37.1,12.569,38.871,36.111,11.944,37.881,29.392,23.038,37.222,49.826,56.336,29.687,27.743,50.434,76.66,60.833,82.589,71.861,60.819
18.507,48.767,36.666,18.437,47.916,40.017,11.475,30.729,29.479,12.205,29.826,32.395,12.395,38.402,39.045,11.51,28.958,36.406,12.361,34.513,34.045,12.656,38.055,35.381,11.788,35.295,30.208,11.614,35.729,30.833,9.704,34.843,33.541,12.239,35.954,37.048,12.621,38.819,35.937,12.014,37.76,29.514,23.107,37.447,50,56.336,29.687,27.656,50.434,76.66,60.833,82.589,71.861,60.819
19.062,49.114,36.51,18.628,48.055,40.017,11.458,30.59,29.201,12.187,29.514,32.239,12.378,38.368,39.166,11.423,28.906,36.215,12.187,34.461,33.906,12.586,37.968,35.52,11.736,35.364,30.086,11.458,35.781,30.746,9.618,34.843,33.524,12.1,36.006,37.031,12.517,38.906,35.937,11.944,37.777,29.444,23.298,37.361,50.104,56.371,29.687,27.725,50.463,76.66,60.833,82.575,71.861,60.819
18.576,48.906,36.562,18.489,47.829,40.208,11.441,30.85,29.27,12.204,29.687,32.309,12.257,38.402,39.027,11.51,29.027,36.284,12.014,34.548,33.871,12.621,37.986,35.486,11.77,35.451,30.034,11.423,35.763,30.711,9.6,34.826,33.541,12.1,36.006,36.961,12.534,38.888,35.885,11.944,37.743,29.479,23.35,37.656,50.086,56.371,29.704,27.76,50.635,76.66,60.833,82.589,71.861,60.819
18.472,49.027,35.59,18.281,48.02,39.652,11.632,30.503,29.079,12.309,29.514,32.326,12.5,38.402,39.184,11.51,28.888,36.145,12.222,34.253,33.854,12.621,38.003,35.59,11.788,35.399,29.878,11.423,35.607,30.659,9.496,34.913,33.645,11.979,35.902,36.944,12.378,38.854,35.937,11.857,37.795,29.531,23.402,37.76,50.121,56.44,29.618,27.725,50.778,76.66,60.833,82.589,71.861,60.819
18.541,49.027,36.197,18.437,48.003,40.069,11.527,30.677,29.01,12.17,29.618,32.187,12.378,38.263,39.149,11.545,28.975,36.18,12.187,34.375,33.75,12.604,38.02,35.503,11.892,35.434,29.948,11.562,35.659,30.625,9.6,34.843,33.715,12.066,35.92,36.857,12.482,38.819,35.781,11.927,37.69,29.6,23.42,37.951,49.965,56.406,29.67,27.795,50.936,76.66,60.833,82.589,71.861,60.833
18.507,48.975,35.972,18.211,47.76,40.034,11.597,30.607,29.062,12.204,29.566,32.239,12.239,38.315,39.114,11.545,28.975,36.232,12.083,34.461,33.784,12.5,38.125,35.468,11.875,35.399,29.965,11.493,35.798,30.694,9.531,34.878,33.628,12.031,36.076,36.909,12.413,38.888,35.85,11.892,37.76,29.513,23.35,37.899,49.826,56.44,29.722,27.812,51.108,76.66,60.833,82.575,71.861,60.833
18.072,48.767,36.302,18.072,47.656,40.104,11.545,30.711,29.27,12.066,29.791,32.343,12.257,38.368,39.062,11.51,28.993,36.336,12.135,34.392,33.836,12.482,38.177,35.451,11.84,35.329,29.982,11.527,35.677,30.763,9.531,34.843,33.732,12.031,35.972,36.822,12.361,38.715,35.798,11.892,37.656,29.67,23.35,37.829,49.843,56.423,29.687,27.829,51.222,76.66,60.833,82.575,71.861,60.833
