33.333,33.333,33.333,37.829,45.59,52.534,33.333,33.333,33.333,34.079,55.173,35.711,31.232,53.576,43.472,23.472,52.274,29.757,22.048,54.756,36.406,27.326,43.854,50.677,24.288,13.975,36.545,23.385,15.121,38.09,22.413,38.489,50.434,24.444,18.211,45.677,22.257,19.409,45.52,20.711,40.815,51.093,39.218,52.465,41.145,41.805,14.323,37.222,106.595,89.178,79.381,62.236,106.595,62.738
33.333,33.333,33.333,37.708,45.503,52.482,33.333,33.333,33.333,33.645,55,35.972,30.885,53.385,43.541,23.02,52.065,30.121,21.649,54.565,36.666,27.17,43.489,50.642,24.079,13.958,36.388,23.177,15.052,37.968,22.291,38.298,50.451,24.253,18.211,45.746,22.152,19.427,45.451,20.59,40.711,51.059,39.409,52.482,41.336,41.84,14.375,37.274,106.595,89.135,79.381,62.222,106.595,62.738
33.333,33.333,33.333,37.916,45.277,52.69,33.333,33.333,33.333,33.194,54.843,36.475,30.486,53.177,43.767,22.447,51.84,30.451,21.284,54.427,36.822,26.961,43.298,50.763,23.802,13.923,36.284,22.968,15,37.777,22.048,38.09,50.503,24.27,18.194,45.868,21.996,19.409,45.468,20.572,40.746,51.093,39.496,52.569,41.336,41.805,14.305,37.204,106.595,89.106,79.381,62.208,106.595,62.752
33.333,33.333,33.333,38.107,45.364,52.673,33.333,33.333,33.333,33.125,54.861,36.944,30.399,53.107,44.01,22.048,51.753,30.989,21.007,54.236,37.482,26.805,42.552,50.954,23.697,13.645,36.041,22.777,14.635,37.413,21.84,37.482,50.694,24.097,17.812,45.607,21.84,18.888,45.173,20.295,40.208,51.388,39.774,52.552,41.336,41.805,14.375,37.69,106.595,89.063,79.395,62.193,106.595,62.766
33.333,33.333,33.333,38.09,45.468,52.517,33.333,33.333,33.333,32.864,54.618,37.552,30.347,52.899,44.079,21.701,51.51,31.354,20.816,53.906,37.829,26.701,42.065,50.85,23.42,13.68,35.937,22.552,14.618,37.135,21.666,37.187,50.468,23.906,17.864,45.642,21.649,18.888,45.104,20.191,40.138,51.111,39.739,52.395,41.267,41.875,14.791,37.482,106.595,89.063,79.41,62.193,106.595,62.766
33.333,33.333,33.333,38.124,45.312,52.5,33.333,33.333,33.333,32.691,54.444,37.725,30.173,52.673,44.149,21.302,51.284,31.736,20.677,53.663,38.003,26.632,41.753,50.746,23.298,13.767,35.711,22.43,14.687,36.84,21.562,36.909,50.416,23.836,17.882,45.434,21.614,18.854,44.93,20.243,39.982,51.093,39.809,52.118,41.111,41.857,14.93,37.725,106.595,89.078,79.424,62.193,106.595,62.766
33.333,33.333,33.333,38.315,45.607,52.378,33.333,33.333,33.333,33.506,54.722,37.465,30.746,52.986,44.149,22.066,51.788,31.579,21.354,54.184,37.864,27.239,42.291,51.024,23.75,13.472,35.833,22.916,14.461,37.135,22.048,37.204,50.729,24.236,17.691,45.52,21.909,18.767,45.277,20.694,40.312,51.336,39.861,52.5,40.885,41.562,14.704,37.43,106.595,89.049,79.438,62.193,106.595,62.781
33.333,33.333,33.333,38.437,45.694,52.395,33.333,33.333,33.333,33.715,54.895,37.291,30.902,53.229,44.149,22.17,52.013,31.475,21.371,54.27,38.142,27.239,42.065,51.18,23.784,13.298,35.746,22.986,14.253,37.083,22.152,37.013,50.781,24.01,17.413,45.399,21.944,18.472,45.017,20.52,39.895,51.475,40.104,52.447,40.954,41.458,14.878,37.777,106.595,89.035,79.453,62.193,106.595,62.795
33.333,33.333,33.333,38.42,45.677,52.187,33.333,33.333,33.333,33.975,54.843,36.979,31.128,53.194,43.975,22.621,52.031,31.145,21.701,54.322,37.708,27.43,42.5,51.006,24.08,13.524,35.798,23.298,14.566,37.256,22.291,37.222,50.607,24.27,17.656,45.416,22.152,18.819,45.138,20.625,40.017,51.336,39.843,52.291,40.729,41.371,14.913,37.656,106.595,89.02,79.438,62.193,106.595,62.809
33.333,33.333,33.333,38.559,45.729,52.222,33.333,33.333,33.333,34.444,55.104,36.597,31.423,53.42,44.062,23.316,52.395,30.85,22.152,54.704,37.378,27.812,42.951,51.111,24.375,13.489,35.937,23.663,14.548,37.534,22.586,37.534,50.677,24.531,17.725,45.399,22.361,18.819,45.173,20.816,40.121,51.423,39.826,52.482,40.711,41.336,14.93,37.777,106.595,88.963,79.424,62.193,106.595,62.824
