33.333,33.333,33.333,41.909,37.552,48.385,33.333,33.333,33.333,26.215,26.371,50.833,25.937,29.704,56.18,25.607,24.01,52.256,24.496,26.944,55.173,27.951,26.267,55,25.746,27.968,51.041,23.611,27.968,50.572,25.937,30.85,54.739,25.972,26.111,54.097,24.652,28.09,54.704,26.944,28.941,58.02,52.552,35.868,34.652,37.812,39.079,40.156,106.595,81.028,80.298,47.427,106.595,58.856
33.333,33.333,33.333,42.17,37.899,48.368,33.333,33.333,33.333,25.659,26.857,50.607,25.642,30.225,55.954,25.26,24.67,51.388,24.132,27.5,54.34,28.75,26.944,54.878,25.416,28.489,50.225,23.802,28.437,49.652,25.833,31.406,53.263,25.902,26.527,53.68,24.6,28.42,54.062,26.51,29.496,57.534,51.441,36.51,33.454,38.611,39.288,39.479,106.595,81.057,80.312,47.441,106.595,58.899
33.333,33.333,33.333,43.09,39.305,48.333,33.333,33.333,33.333,26.51,28.107,50.711,26.093,31.458,55.902,26.267,25.607,51.44,24.826,28.645,54.218,28.906,28.177,54.809,26.25,29.652,49.253,24.496,29.548,49.114,26.059,32.534,52.708,26.388,27.5,53.09,25.052,29.305,53.645,26.545,30.729,57.135,53.281,38.263,33.611,39.184,39.027,39.236,106.595,81.386,80.355,47.441,106.595,58.957
33.333,33.333,33.333,42.1,39.131,47.881,33.333,33.333,33.333,25.434,28.715,50.138,25.191,32.031,55.468,25.034,26.336,50.59,23.854,29.357,53.559,28.263,28.993,54.357,25.156,30.277,48.802,23.75,30.138,48.541,25.434,33.263,52.256,26.076,27.656,52.916,24.27,30.156,52.968,23.611,30.937,54.236,50.208,39.062,31.093,42.864,35.659,52.083,106.595,81.515,80.412,47.312,106.595,58.957
33.333,33.333,33.333,49.236,40.954,54.461,33.333,33.333,33.333,24.861,29.461,50.19,25.208,32.639,55.017,25.538,27.222,49.739,23.958,30.243,52.934,27.725,29.809,52.899,25.329,30.763,50.746,23.68,30.659,49.218,25.59,34.357,51.875,25.937,28.923,51.944,23.993,31.406,52.361,23.281,31.996,54.079,47.795,40.069,28.003,42.413,34.982,52.291,106.595,81.615,80.527,47.269,106.595,58.985
33.333,33.333,33.333,47.951,41.388,48.559,33.333,33.333,33.333,25.677,29.913,50.208,25.659,32.968,54.809,26.666,27.656,49.288,24.861,30.677,52.777,27.951,30.277,52.586,26.562,31.041,50.451,24.687,30.92,49.131,26.215,34.583,51.822,26.996,29.131,51.996,24.687,31.701,52.291,23.784,32.066,54.045,54.097,39.861,39.184,42.152,35.225,52.239,106.595,82.031,80.656,47.255,106.595,59
33.333,33.333,33.333,46.857,42.534,48.333,33.333,33.333,33.333,25.694,30.52,50.121,25.364,33.402,54.6,26.423,28.003,49.583,24.652,31.093,53.09,26.666,30.798,52.187,26.163,31.51,50.833,23.941,31.406,49.34,25.798,35.121,52.465,26.128,29.757,52.048,23.75,32.465,52.361,23.177,32.656,54.149,54.461,40.225,40.434,42.135,34.861,52.291,106.595,82.26,80.77,47.212,106.595,58.942
33.333,33.333,33.333,45.694,43.194,48.559,33.333,33.333,33.333,24.687,30.763,49.722,24.67,33.576,54.34,25.607,28.263,49.114,24.01,31.18,52.881,26.336,31.076,51.996,25.573,31.684,50.19,23.437,31.597,48.819,25.468,35.26,52.309,25.434,29.965,51.597,23.159,32.708,51.701,22.691,32.691,53.75,52.361,39.895,40.034,42.326,34.982,51.944,106.595,82.203,80.842,47.154,106.595,58.856
33.333,33.333,33.333,46.215,44.27,49.062,33.333,33.333,33.333,25.052,31.18,49.548,25.121,33.958,54.409,26.041,28.454,49.097,24.479,31.336,53.159,26.632,31.371,52.256,26.284,32.013,50.572,23.975,31.927,49.218,25.954,35.59,52.795,26.128,30.104,52.135,23.645,32.882,52.187,22.864,32.621,53.906,53.229,40.295,41.128,42.256,34.913,51.614,106.595,82.317,80.885,47.126,106.595,58.785
33.333,33.333,33.333,46.718,44.149,48.802,33.333,33.333,33.333,24.878,30.868,49.687,25.086,33.68,54.531,25.468,28.194,49.131,24.097,31.059,53.09,26.51,31.128,52.187,25.711,31.822,50.677,23.68,31.649,49.131,25.763,35.434,52.76,25.798,29.826,52.222,23.368,32.586,51.979,22.639,32.5,53.715,53.211,39.774,39.739,42.395,35.26,51.84,106.595,82.403,80.856,47.097,106.595,58.713
